,course_id,course_name,year
15271,15271,Thermodynamique et énergétique II,2010-2011
15272,15272,Thermodynamique et énergétique II,2008-2009
15273,15273,Thermodynamique et énergétique II,2011-2012
15274,15274,Thermodynamique et énergétique II,2007-2008
15275,15275,Thermodynamique et énergétique II,2012-2013
15276,15276,Méthodes de séparation,2004-2005
15277,15277,Bio-ingénierie des cours d'eau et des systèmes naturels I,2004-2005
15278,15278,Bio-ingénierie des cours d'eau et des systèmes naturels I,2005-2006
15279,15279,Thermodynamics of comfort in buildings,2018-2019
15280,15280,Part 3 : Summer School II : China / India / Middle East ,2014-2015
15281,15281,Part 3 : Summer School II : China / India / Middle East ,2015-2016
15282,15282,Part 3 : Summer School II : China / India / Middle East ,2012-2013
15283,15283,Part 3 : Summer School II : China / India / Middle East ,2011-2012
15284,15284,Part 3 : Summer School II : China / India / Middle East ,2013-2014
15285,15285,Energétique du bâtiment,2012-2013
15286,15286,Energétique du bâtiment,2010-2011
15287,15287,Energétique du bâtiment,2011-2012
15288,15288,Energétique du bâtiment,2007-2008
15289,15289,Energétique du bâtiment,2013-2014
15290,15290,Energétique du bâtiment,2008-2009
15291,15291,Energétique du bâtiment,2009-2010
15292,15292,Energétique du bâtiment,2015-2016
15293,15293,Energétique du bâtiment,2014-2015
15294,15294,Energétique du bâtiment,2016-2017
15295,15295,Energétique du bâtiment,2005-2006
15296,15296,Energétique du bâtiment,2006-2007
15297,15297,Energétique du bâtiment,2004-2005
15298,15298,Algèbre I,2005-2006
15299,15299,Algèbre I,2006-2007
15300,15300,Algèbre I,2008-2009
15301,15301,Algèbre I,2007-2008
15302,15302,Algèbre I,2012-2013
15303,15303,Algèbre I,2013-2014
15304,15304,Algèbre I,2011-2012
15305,15305,Algèbre I,2010-2011
15306,15306,Algèbre I,2009-2010
15307,15307,Algèbre I,2014-2015
15308,15308,Principles of finance,2018-2019
15309,15309,Principles of finance,2017-2018
15310,15310,Principles of finance,2015-2016
15311,15311,Principles of finance,2014-2015
15312,15312,Principles of finance,2012-2013
15313,15313,Principles of finance,2013-2014
15314,15314,Principles of finance,2019-2020
15315,15315,Principles of finance,2016-2017
15316,15316,Algebraic K-theory,2010-2011
15317,15317,Understanding modern Switzerland I,2017-2018
15318,15318,Understanding modern Switzerland I,2015-2016
15319,15319,Understanding modern Switzerland I,2018-2019
15320,15320,Understanding modern Switzerland I,2019-2020
15321,15321,Understanding modern Switzerland I,2014-2015
15322,15322,Understanding modern Switzerland I,2016-2017
15323,15323,Understanding modern Switzerland I,2011-2012
15324,15324,Understanding modern Switzerland I,2010-2011
15325,15325,Understanding modern Switzerland I,2009-2010
15326,15326,Understanding modern Switzerland I,2013-2014
15327,15327,Understanding modern Switzerland I,2012-2013
15328,15328,Media security,2018-2019
15329,15329,Media security,2009-2010
15330,15330,Media security,2015-2016
15331,15331,Media security,2012-2013
15332,15332,Media security,2016-2017
15333,15333,Media security,2013-2014
15334,15334,Media security,2008-2009
15335,15335,Media security,2011-2012
15336,15336,Media security,2017-2018
15337,15337,Media security,2010-2011
15338,15338,Media security,2019-2020
15339,15339,Media security,2014-2015
15340,15340,Media security,2006-2007
15341,15341,Media security,2007-2008
15342,15342,Media security,2005-2006
15343,15343,Media security,2004-2005
15344,15344,Fiscalité,2004-2005
15345,15345,Digital humanities I,2015-2016
15346,15346,Digital humanities I,2014-2015
15347,15347,Digital humanities I,2013-2014
15348,15348,Mechanical wave propagation,2008-2009
15349,15349,Mechanical wave propagation,2014-2015
15350,15350,Mechanical wave propagation,2010-2011
15351,15351,Mechanical wave propagation,2012-2013
15352,15352,Modélisation des procédés d'élaboration et des structures,2005-2006
15353,15353,Modélisation des procédés d'élaboration et des structures,2006-2007
15354,15354,Modélisation des procédés d'élaboration et des structures,2009-2010
15355,15355,Modélisation des procédés d'élaboration et des structures,2007-2008
15356,15356,Modélisation des procédés d'élaboration et des structures,2008-2009
15357,15357,Modélisation des procédés d'élaboration et des structures,2004-2005
15358,15358,Topics in distributed systems,2005-2006
15359,15359,Chemical biology,2019-2020
15360,15360,Analyse sur les groupes localement compacts II,2005-2006
15361,15361,Linear system theory (2009),2005-2006
15362,15362,Linear system theory (2009),2007-2008
15363,15363,Linear system theory (2009),2006-2007
15364,15364,Real-time embedded systems,2010-2011
15365,15365,Real-time embedded systems,2011-2012
15366,15366,Real-time embedded systems,2017-2018
15367,15367,Real-time embedded systems,2007-2008
15368,15368,Real-time embedded systems,2008-2009
15369,15369,Real-time embedded systems,2016-2017
15370,15370,Real-time embedded systems,2004-2005
15371,15371,Real-time embedded systems,2019-2020
15372,15372,Real-time embedded systems,2018-2019
15373,15373,Real-time embedded systems,2015-2016
15374,15374,Real-time embedded systems,2005-2006
15375,15375,Real-time embedded systems,2009-2010
15376,15376,Real-time embedded systems,2006-2007
15377,15377,Real-time embedded systems,2013-2014
15378,15378,Real-time embedded systems,2014-2015
15379,15379,Real-time embedded systems,2012-2013
15380,15380,Renewable energy (for ME),2019-2020
15381,15381,Renewable energy (for ME),2016-2017
15382,15382,Renewable energy (for ME),2018-2019
15383,15383,Renewable energy (for ME),2017-2018
15384,15384,Filière de conversion,2004-2005
15385,15385,Filière de conversion,2006-2007
15386,15386,Filière de conversion,2007-2008
15387,15387,Filière de conversion,2005-2006
15388,15388,Cristallographie et méthodes de diffraction,2007-2008
15389,15389,Cristallographie et méthodes de diffraction,2006-2007
15390,15390,Cristallographie et méthodes de diffraction,2011-2012
15391,15391,Cristallographie et méthodes de diffraction,2012-2013
15392,15392,Analyse p-adique,2006-2007
15393,15393,Chemical engineering lab & project,2010-2011
15394,15394,Chemical engineering lab & project,2012-2013
15395,15395,Chemical engineering lab & project,2017-2018
15396,15396,Chemical engineering lab & project,2015-2016
15397,15397,Chemical engineering lab & project,2016-2017
15398,15398,Chemical engineering lab & project,2018-2019
15399,15399,Chemical engineering lab & project,2013-2014
15400,15400,Chemical engineering lab & project,2011-2012
15401,15401,Chemical engineering lab & project,2014-2015
15402,15402,Chemical engineering lab & project,2019-2020
15403,15403,Chemical engineering lab & project,2009-2010
15404,15404,Topics in Language-based Software Security,2018-2019
15405,15405,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2012-2013
15406,15406,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2010-2011
15407,15407,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2006-2007
15408,15408,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2008-2009
15409,15409,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2005-2006
15410,15410,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2007-2008
15411,15411,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2009-2010
15412,15412,"Droit de l'architecte II, approfondissement : la réalisation d'une construction",2011-2012
15413,15413,Droit de la construction pour ingénieurs II,2019-2020
15414,15414,Droit de la construction pour ingénieurs II,2018-2019
15415,15415,Systèmes et entraînements électriques,2005-2006
15416,15416,Systèmes et entraînements électriques,2008-2009
15417,15417,Systèmes et entraînements électriques,2009-2010
15418,15418,Systèmes et entraînements électriques,2004-2005
15419,15419,Systèmes et entraînements électriques,2007-2008
15420,15420,Systèmes et entraînements électriques,2006-2007
15421,15421,Systèmes et entraînements électriques,2010-2011
15422,15422,Systèmes et entraînements électriques,2011-2012
15423,15423,Théories urbaines II,2007-2008
15424,15424,Théories urbaines II,2009-2010
15425,15425,Théories urbaines II,2005-2006
15426,15426,Théories urbaines II,2008-2009
15427,15427,Théories urbaines II,2006-2007
15428,15428,Modelling the immune system,2006-2007
15429,15429,Modelling the immune system,2005-2006
15430,15430,Modelling the immune system,2007-2008
15431,15431,Lumped Modelling and Simulation in Cardiovascular Physiology,2008-2009
15432,15432,Lumped Modelling and Simulation in Cardiovascular Physiology,2007-2008
15433,15433,Formal verification ,2019-2020
15434,15434,Ville et transport I,2004-2005
15435,15435,Ville et transport I,2007-2008
15436,15436,Ville et transport I,2006-2007
15437,15437,Ville et transport I,2008-2009
15438,15438,Ville et transport I,2005-2006
15439,15439,Mathematical modelling of DNA,2009-2010
15440,15440,Mathematical modelling of DNA,2017-2018
15441,15441,Mathematical modelling of DNA,2016-2017
15442,15442,Mathematical modelling of DNA,2011-2012
15443,15443,Mathematical modelling of DNA,2019-2020
15444,15444,Mathematical modelling of DNA,2008-2009
15445,15445,Mathematical modelling of DNA,2007-2008
15446,15446,Mathematical modelling of DNA,2018-2019
15447,15447,Mathematical modelling of DNA,2015-2016
15448,15448,Physique du bâtiment V,2016-2017
15449,15449,Physique du bâtiment V,2015-2016
15450,15450,Physique du bâtiment V,2005-2006
15451,15451,Physique du bâtiment V,2012-2013
15452,15452,Physique du bâtiment V,2009-2010
15453,15453,Physique du bâtiment V,2017-2018
15454,15454,Physique du bâtiment V,2014-2015
15455,15455,Physique du bâtiment V,2008-2009
15456,15456,Physique du bâtiment V,2004-2005
15457,15457,Physique du bâtiment V,2007-2008
15458,15458,Physique du bâtiment V,2010-2011
15459,15459,Physique du bâtiment V,2006-2007
15460,15460,Physique du bâtiment V,2011-2012
15461,15461,Physique du bâtiment V,2013-2014
15462,15462,Physique du bâtiment V,2018-2019
15463,15463,Déformation et rupture à basse température,2009-2010
15464,15464,Déformation et rupture à basse température,2004-2005
15465,15465,Déformation et rupture à basse température,2008-2009
15466,15466,Déformation et rupture à basse température,2007-2008
15467,15467,Déformation et rupture à basse température,2005-2006
15468,15468,Déformation et rupture à basse température,2006-2007
15469,15469,Symmetry and Conservation in the Cell,2017-2018
15470,15470,Symmetry and Conservation in the Cell,2018-2019
15471,15471,Symmetry and Conservation in the Cell,2016-2017
15472,15472,Physique des systèmes énergétiques II,2006-2007
15473,15473,Physique des systèmes énergétiques II,2004-2005
15474,15474,Physique des systèmes énergétiques II,2005-2006
15475,15475,Physique des systèmes énergétiques II,2007-2008
15476,15476,Chapitres choisis de géométrie: surfaces minimales,2017-2018
15477,15477,"D. Thinking: real problems, human-focused solutions",2017-2018
15478,15478,"D. Thinking: real problems, human-focused solutions",2019-2020
15479,15479,"D. Thinking: real problems, human-focused solutions",2018-2019
15480,15480,"D. Thinking: real problems, human-focused solutions",2015-2016
15481,15481,"D. Thinking: real problems, human-focused solutions",2016-2017
15482,15482,Advanced techniques for the risk analysis of technical systems,2019-2020
15483,15483,Advanced techniques for the risk analysis of technical systems,2016-2017
15484,15484,Advanced topics in nuclear reactor materials,2014-2015
15485,15485,Advanced topics in nuclear reactor materials,2017-2018
15486,15486,Advanced topics in nuclear reactor materials,2015-2016
15487,15487,Advanced topics in nuclear reactor materials,2016-2017
15488,15488,Advanced topics in nuclear reactor materials,2018-2019
15489,15489,Advanced topics in nuclear reactor materials,2019-2020
15490,15490,Advanced topics in nuclear reactor materials,2011-2012
15491,15491,Advanced topics in nuclear reactor materials,2012-2013
15492,15492,Advanced topics in nuclear reactor materials,2013-2014
15493,15493,Physique des nouveaux matériaux,2017-2018
15494,15494,Physique des nouveaux matériaux,2016-2017
15495,15495,Physique des nouveaux matériaux,2013-2014
15496,15496,Physique des nouveaux matériaux,2010-2011
15497,15497,Physique des nouveaux matériaux,2011-2012
15498,15498,Physique des nouveaux matériaux,2014-2015
15499,15499,Physique des nouveaux matériaux,2015-2016
15500,15500,Physique des nouveaux matériaux,2012-2013
15501,15501,Innovation & management in the energy industry,2014-2015
15502,15502,Innovation & management in the energy industry,2010-2011
15503,15503,Innovation & management in the energy industry,2011-2012
15504,15504,Innovation & management in the energy industry,2013-2014
15505,15505,Innovation & management in the energy industry,2012-2013
15506,15506,Cavitation et phénomènes d'interface,2011-2012
15507,15507,Cavitation et phénomènes d'interface,2010-2011
15508,15508,Cavitation et phénomènes d'interface,2018-2019
15509,15509,Cavitation et phénomènes d'interface,2008-2009
15510,15510,Cavitation et phénomènes d'interface,2014-2015
